Date;Year;Month;Season;SeasonYear;Area;Pollutant;Arithmetic_mean;Population_weighted_mean
2023-01-02;2023;1;Winter;2023;Agricultural;PM25;25.142857142857142;25.59527485066112
2023-01-03;2023;1;Winter;2023;Agricultural;PM25;19.476190476190474;19.96108799248272
2023-01-04;2023;1;Winter;2023;Agricultural;PM25;21.428571428571427;21.709946976307133
2023-01-05;2023;1;Winter;2023;Agricultural;PM25;27.666666666666668;27.811681992080004
2023-01-06;2023;1;Winter;2023;Agricultural;PM25;23.047619047619047;23.67742801530304
2023-01-07;2023;1;Winter;2023;Agricultural;PM25;31.904761904761905;32.25365796362172
2023-01-08;2023;1;Winter;2023;Agricultural;PM25;27.571428571428573;27.70831935029197
2023-01-09;2023;1;Winter;2023;Agricultural;PM25;16.61904761904762;16.54948318679106
2023-01-10;2023;1;Winter;2023;Agricultural;PM25;10.38095238095238;10.495519833545876
2023-01-11;2023;1;Winter;2023;Agricultural;PM25;30.33333333333333;30.607171622256526
2023-01-12;2023;1;Winter;2023;Agricultural;PM25;43.095238095238095;43.08282435062756
2023-01-13;2023;1;Winter;2023;Agricultural;PM25;54.42857142857143;54.62997516611853
2023-01-14;2023;1;Winter;2023;Agricultural;PM25;53.142857142857146;53.17920665816498
2023-01-15;2023;1;Winter;2023;Agricultural;PM25;51.71428571428572;51.75711457144775
2023-01-16;2023;1;Winter;2023;Agricultural;PM25;37.76190476190476;37.61437009195248
2023-01-17;2023;1;Winter;2023;Agricultural;PM25;23.047619047619047;23.15776226592389
2023-01-18;2023;1;Winter;2023;Agricultural;PM25;28.33333333333333;28.93326733337808
2023-01-19;2023;1;Winter;2023;Agricultural;PM25;16.666666666666668;16.800288609973823
2023-01-20;2023;1;Winter;2023;Agricultural;PM25;23.52380952380953;23.859738908651583
2023-01-21;2023;1;Winter;2023;Agricultural;PM25;25.428571428571427;25.424407678367675
2023-01-22;2023;1;Winter;2023;Agricultural;PM25;25.09523809523809;25.37099805356064
2023-01-23;2023;1;Winter;2023;Agricultural;PM25;28.571428571428573;28.541277938116654
2023-01-24;2023;1;Winter;2023;Agricultural;PM25;13.904761904761903;14.155765487616618
2023-01-25;2023;1;Winter;2023;Agricultural;PM25;27.09523809523809;26.99323780119471
2023-01-26;2023;1;Winter;2023;Agricultural;PM25;24.0;24.22323645882274
2023-01-27;2023;1;Winter;2023;Agricultural;PM25;25.19047619047619;25.480686623263303
2023-01-28;2023;1;Winter;2023;Agricultural;PM25;34.23809523809524;34.28812336398416
2023-01-29;2023;1;Winter;2023;Agricultural;PM25;39.04761904761905;39.146335324518425
2023-01-30;2023;1;Winter;2023;Agricultural;PM25;49.85714285714285;49.92135378213303
2023-01-31;2023;1;Winter;2023;Agricultural;PM25;58.142857142857146;58.36468890529566
2023-02-01;2023;2;Winter;2023;Agricultural;PM25;42.142857142857146;42.35742331700114
2023-02-02;2023;2;Winter;2023;Agricultural;PM25;17.0;17.14660379891268
2023-02-03;2023;2;Winter;2023;Agricultural;PM25;54.523809523809526;54.6869252969998
2023-02-04;2023;2;Winter;2023;Agricultural;PM25;37.23809523809524;37.47449493254581
2023-02-05;2023;2;Winter;2023;Agricultural;PM25;8.047619047619047;8.093412309550976
2023-02-06;2023;2;Winter;2023;Agricultural;PM25;15.333333333333334;15.558393180750386
2023-02-07;2023;2;Winter;2023;Agricultural;PM25;24.38095238095238;24.533374723135783
2023-02-08;2023;2;Winter;2023;Agricultural;PM25;33.142857142857146;33.03270353715014
2023-02-09;2023;2;Winter;2023;Agricultural;PM25;20.0;20.26427948184442
2023-02-10;2023;2;Winter;2023;Agricultural;PM25;43.04761904761905;43.32862943821733
2023-02-11;2023;2;Winter;2023;Agricultural;PM25;49.80952380952381;49.818779783878114
2023-02-12;2023;2;Winter;2023;Agricultural;PM25;52.142857142857146;52.01302100812135
2023-02-13;2023;2;Winter;2023;Agricultural;PM25;53.61904761904762;53.76662863279415
2023-02-14;2023;2;Winter;2023;Agricultural;PM25;67.71428571428571;67.80644674139204
2023-02-15;2023;2;Winter;2023;Agricultural;PM25;70.47619047619048;70.9146587019263
2023-02-16;2023;2;Winter;2023;Agricultural;PM25;66.47619047619048;66.91799785220485
2023-02-17;2023;2;Winter;2023;Agricultural;PM25;42.333333333333336;42.90412108195181
2023-02-18;2023;2;Winter;2023;Agricultural;PM25;34.666666666666664;35.33717027988455
2023-02-19;2023;2;Winter;2023;Agricultural;PM25;45.85714285714285;46.33997248137459
2023-02-20;2023;2;Winter;2023;Agricultural;PM25;62.142857142857146;62.34218739512719
2023-02-21;2023;2;Winter;2023;Agricultural;PM25;39.0;39.68997919323444
2023-02-22;2023;2;Winter;2023;Agricultural;PM25;76.57142857142857;76.91764547956238
2023-02-23;2023;2;Winter;2023;Agricultural;PM25;67.0;67.53183099536882
2023-02-24;2023;2;Winter;2023;Agricultural;PM25;55.61904761904762;55.76490032888113
2023-02-25;2023;2;Winter;2023;Agricultural;PM25;39.90476190476191;39.74176119202631
2023-02-26;2023;2;Winter;2023;Agricultural;PM25;13.095238095238097;13.257936774280154
2023-02-27;2023;2;Winter;2023;Agricultural;PM25;8.428571428571429;8.516796429290556
2023-02-28;2023;2;Winter;2023;Agricultural;PM25;20.09523809523809;20.19264715752735
2023-03-01;2023;3;Spring;2023;Agricultural;PM25;29.61904761904762;29.711020873884152
2023-03-02;2023;3;Spring;2023;Agricultural;PM25;31.61904761904762;31.70749714745956
2023-03-03;2023;3;Spring;2023;Agricultural;PM25;33.57142857142857;33.62693804953353
2023-03-04;2023;3;Spring;2023;Agricultural;PM25;38.61904761904762;38.51162829720116
2023-03-05;2023;3;Spring;2023;Agricultural;PM25;46.0;46.15308074367408
2023-03-06;2023;3;Spring;2023;Agricultural;PM25;39.523809523809526;39.468722733069335
2023-03-07;2023;3;Spring;2023;Agricultural;PM25;31.38095238095238;31.52634404993624
2023-03-08;2023;3;Spring;2023;Agricultural;PM25;26.285714285714285;26.484881535673534
2023-03-09;2023;3;Spring;2023;Agricultural;PM25;22.714285714285715;22.7584066044701
2023-03-10;2023;3;Spring;2023;Agricultural;PM25;27.047619047619047;26.86586348077052
2023-03-11;2023;3;Spring;2023;Agricultural;PM25;8.761904761904763;8.699476474931203
2023-03-12;2023;3;Spring;2023;Agricultural;PM25;13.952380952380953;13.93549902678032
2023-03-13;2023;3;Spring;2023;Agricultural;PM25;17.61904761904762;17.631099402644473
2023-03-14;2023;3;Spring;2023;Agricultural;PM25;19.09523809523809;19.175145982951875
2023-03-15;2023;3;Spring;2023;Agricultural;PM25;10.952380952380953;10.96003087455534
2023-03-16;2023;3;Spring;2023;Agricultural;PM25;12.0;12.039197261561178
2023-03-17;2023;3;Spring;2023;Agricultural;PM25;18.047619047619047;18.097120612121618
2023-03-18;2023;3;Spring;2023;Agricultural;PM25;33.76190476190476;33.678921404121084
2023-03-19;2023;3;Spring;2023;Agricultural;PM25;34.19047619047619;34.13120008054232
2023-03-20;2023;3;Spring;2023;Agricultural;PM25;38.38095238095238;38.48530102691456
2023-03-21;2023;3;Spring;2023;Agricultural;PM25;47.19047619047619;47.12854889589905
2023-03-22;2023;3;Spring;2023;Agricultural;PM25;48.523809523809526;48.42061547754883
2023-03-23;2023;3;Spring;2023;Agricultural;PM25;25.142857142857142;25.21868917377005
2023-03-24;2023;3;Spring;2023;Agricultural;PM25;13.095238095238097;13.151067185717162
2023-03-25;2023;3;Spring;2023;Agricultural;PM25;7.761904761904762;7.775387609906705
2023-03-26;2023;3;Spring;2023;Agricultural;PM25;15.476190476190476;15.617155513792872
2023-03-27;2023;3;Spring;2023;Agricultural;PM25;9.476190476190476;9.50382576011813
2023-03-28;2023;3;Spring;2023;Agricultural;PM25;10.142857142857142;10.321766561514195
2023-03-29;2023;3;Spring;2023;Agricultural;PM25;13.523809523809524;13.60173501577287
2023-03-30;2023;3;Spring;2023;Agricultural;PM25;20.904761904761905;20.974260017450835
2023-03-31;2023;3;Spring;2023;Agricultural;PM25;19.0;19.1198738170347
2023-04-01;2023;4;Spring;2023;Agricultural;PM25;14.38095238095238;14.344805020471172
2023-04-02;2023;4;Spring;2023;Agricultural;PM25;19.33333333333333;19.351936371568563
2023-04-03;2023;4;Spring;2023;Agricultural;PM25;12.428571428571429;12.288324719779853
2023-04-04;2023;4;Spring;2023;Agricultural;PM25;9.857142857142858;9.89917108530774
2023-04-05;2023;4;Spring;2023;Agricultural;PM25;14.0;14.000100677897846
2023-04-06;2023;4;Spring;2023;Agricultural;PM25;17.333333333333332;17.364403651251763
2023-04-07;2023;4;Spring;2023;Agricultural;PM25;31.61904761904762;31.74793610309417
2023-04-08;2023;4;Spring;2023;Agricultural;PM25;28.857142857142858;28.96276595744681
2023-04-09;2023;4;Spring;2023;Agricultural;PM25;13.571428571428571;13.448973085441976
2023-04-10;2023;4;Spring;2023;Agricultural;PM25;8.952380952380953;9.080743674072083
2023-04-11;2023;4;Spring;2023;Agricultural;PM25;14.428571428571429;14.551765219142224
2023-04-12;2023;4;Spring;2023;Agricultural;PM25;17.61904761904762;17.512937109873146
2023-04-13;2023;4;Spring;2023;Agricultural;PM25;13.0;13.011208805960132
2023-04-14;2023;4;Spring;2023;Agricultural;PM25;7.857142857142857;7.909977179676488
2023-04-15;2023;4;Spring;2023;Agricultural;PM25;12.428571428571429;12.50622525001678
2023-04-16;2023;4;Spring;2023;Agricultural;PM25;10.476190476190476;10.582555876233304
2023-04-17;2023;4;Spring;2023;Agricultural;PM25;11.19047619047619;11.119789918786497
2023-04-18;2023;4;Spring;2023;Agricultural;PM25;14.523809523809524;14.319031478622726
2023-04-19;2023;4;Spring;2023;Agricultural;PM25;13.857142857142858;13.860124840593327
2023-04-20;2023;4;Spring;2023;Agricultural;PM25;10.666666666666666;10.649087187059534
2023-04-21;2023;4;Spring;2023;Agricultural;PM25;13.0;12.93712665279549
2023-04-22;2023;4;Spring;2023;Agricultural;PM25;15.857142857142858;15.784700315457414
2023-04-23;2023;4;Spring;2023;Agricultural;PM25;20.761904761904763;20.757232028995237
2023-04-24;2023;4;Spring;2023;Agricultural;PM25;8.142857142857142;8.144506342707563
2023-04-25;2023;4;Spring;2023;Agricultural;PM25;4.285714285714286;4.247164239210686
2023-04-26;2023;4;Spring;2023;Agricultural;PM25;11.857142857142858;11.945080206725285
2023-04-27;2023;4;Spring;2023;Agricultural;PM25;12.61904761904762;12.467665615141955
2023-04-28;2023;4;Spring;2023;Agricultural;PM25;13.333333333333334;13.329401302100813
2023-04-29;2023;4;Spring;2023;Agricultural;PM25;19.0;18.905681589368413
2023-04-30;2023;4;Spring;2023;Agricultural;PM25;16.80952380952381;16.784045909121417
2023-05-01;2023;5;Spring;2023;Agricultural;PM25;10.333333333333334;10.365595006376267
2023-05-02;2023;5;Spring;2023;Agricultural;PM25;8.285714285714286;8.15397006510504
2023-05-03;2023;5;Spring;2023;Agricultural;PM25;7.619047619047619;7.798275052016914
2023-05-04;2023;5;Spring;2023;Agricultural;PM25;13.714285714285714;13.632441774615746
2023-05-05;2023;5;Spring;2023;Agricultural;PM25;20.904761904761905;20.75714813074703
2023-05-06;2023;5;Spring;2023;Agricultural;PM25;29.61904761904762;29.51122558560977
2023-05-07;2023;5;Spring;2023;Agricultural;PM25;13.0;12.903332438418683
2023-05-08;2023;5;Spring;2023;Agricultural;PM25;10.238095238095235;10.219276461507484
2023-05-09;2023;5;Spring;2023;Agricultural;PM25;12.38095238095238;12.452681388012618
2023-05-10;2023;5;Spring;2023;Agricultural;PM25;9.333333333333334;9.307604537217262
2023-05-11;2023;5;Spring;2023;Agricultural;PM25;7.904761904761905;7.985804416403785
2023-05-12;2023;5;Spring;2023;Agricultural;PM25;6.761904761904762;6.743657292435734
2023-05-13;2023;5;Spring;2023;Agricultural;PM25;7.0;7.0
2023-05-14;2023;5;Spring;2023;Agricultural;PM25;6.142857142857143;6.139606685012417
2023-05-15;2023;5;Spring;2023;Agricultural;PM25;7.238095238095238;7.227263574736559
2023-05-16;2023;5;Spring;2023;Agricultural;PM25;9.142857142857142;9.11401771931002
2023-05-17;2023;5;Spring;2023;Agricultural;PM25;7.619047619047619;7.708688502584066
2023-05-18;2023;5;Spring;2023;Agricultural;PM25;5.714285714285714;5.719645613799584
2023-05-19;2023;5;Spring;2023;Agricultural;PM25;8.619047619047619;8.674558695214444
2023-05-20;2023;5;Spring;2023;Agricultural;PM25;14.61904761904762;14.467934089536213
2023-05-21;2023;5;Spring;2023;Agricultural;PM25;14.666666666666666;14.683854621115511
2023-05-22;2023;5;Spring;2023;Agricultural;PM25;13.333333333333334;13.32035707094436
2023-05-23;2023;5;Spring;2023;Agricultural;PM25;19.0;18.87663601583999
2023-05-24;2023;5;Spring;2023;Agricultural;PM25;13.38095238095238;13.39885227196456
2023-05-25;2023;5;Spring;2023;Agricultural;PM25;11.285714285714286;11.28225048660984
2023-05-26;2023;5;Spring;2023;Agricultural;PM25;14.285714285714286;14.13015974226458
2023-05-27;2023;5;Spring;2023;Agricultural;PM25;11.571428571428571;11.528877777032015
2023-05-28;2023;5;Spring;2023;Agricultural;PM25;14.714285714285714;14.583596214511042
2023-05-29;2023;5;Spring;2023;Agricultural;PM25;17.0;17.017836767568294
2023-05-30;2023;5;Spring;2023;Agricultural;PM25;15.714285714285714;15.714393583461977
2023-05-31;2023;5;Spring;2023;Agricultural;PM25;11.333333333333334;11.27164574803678
2023-06-01;2023;6;Summer;2023;Agricultural;PM25;19.61904761904762;19.7404020404054
2023-06-02;2023;6;Summer;2023;Agricultural;PM25;18.761904761904763;18.670951070541648
2023-06-03;2023;6;Summer;2023;Agricultural;PM25;11.095238095238097;11.052805557419962
2023-06-04;2023;6;Summer;2023;Agricultural;PM25;11.80952380952381;11.778558963688836
2023-06-05;2023;6;Summer;2023;Agricultural;PM25;6.380952380952381;6.357171622256527
2023-06-06;2023;6;Summer;2023;Agricultural;PM25;11.904761904761903;11.830223504933215
2023-06-07;2023;6;Summer;2023;Agricultural;PM25;13.904761904761903;13.783223706289013
2023-06-08;2023;6;Summer;2023;Agricultural;PM25;20.61904761904762;20.69590240955769
2023-06-09;2023;6;Summer;2023;Agricultural;PM25;16.142857142857142;16.227683065977583
2023-06-10;2023;6;Summer;2023;Agricultural;PM25;7.714285714285714;7.909188536143366
2023-06-11;2023;6;Summer;2023;Agricultural;PM25;9.523809523809524;9.53463319685885
2023-06-12;2023;6;Summer;2023;Agricultural;PM25;9.285714285714286;9.27053829116048
2023-06-13;2023;6;Summer;2023;Agricultural;PM25;5.809523809523809;5.864453990200684
2023-06-14;2023;6;Summer;2023;Agricultural;PM25;10.19047619047619;10.190381904825829
2023-06-15;2023;6;Summer;2023;Agricultural;PM25;11.333333333333334;11.42319954359353
2023-06-16;2023;6;Summer;2023;Agricultural;PM25;13.095238095238097;13.01300422847171
2023-06-17;2023;6;Summer;2023;Agricultural;PM25;10.904761904761903;10.924072085374858
2023-06-18;2023;6;Summer;2023;Agricultural;PM25;17.904761904761905;17.81597758238808
2023-06-19;2023;6;Summer;2023;Agricultural;PM25;15.0;15.0
2023-06-20;2023;6;Summer;2023;Agricultural;PM25;15.904761904761903;16.140630243640512
2023-06-21;2023;6;Summer;2023;Agricultural;PM25;14.61904761904762;14.63287804550641
2023-06-22;2023;6;Summer;2023;Agricultural;PM25;30.142857142857142;30.113732465266125
2023-06-23;2023;6;Summer;2023;Agricultural;PM25;18.61904761904762;18.5846868917377
2023-06-24;2023;6;Summer;2023;Agricultural;PM25;9.61904761904762;9.551077253506946
2023-06-25;2023;6;Summer;2023;Agricultural;PM25;9.0;9.005923216323243
2023-06-26;2023;6;Summer;2023;Agricultural;PM25;17.285714285714285;17.174055305725215
2023-06-27;2023;6;Summer;2023;Agricultural;PM25;22.38095238095238;22.20838646889053
2023-06-28;2023;6;Summer;2023;Agricultural;PM25;11.761904761904765;11.761577958252232
2023-06-29;2023;6;Summer;2023;Agricultural;PM25;10.285714285714286;10.238522719645614
2023-06-30;2023;6;Summer;2023;Agricultural;PM25;17.666666666666668;17.55535606416538
2023-07-01;2023;7;Summer;2023;Agricultural;PM25;23.19047619047619;23.05280555741996
2023-07-02;2023;7;Summer;2023;Agricultural;PM25;23.952380952380956;23.920246325256727
2023-07-03;2023;7;Summer;2023;Agricultural;PM25;14.571428571428571;14.558577756896437
2023-07-04;2023;7;Summer;2023;Agricultural;PM25;9.142857142857142;9.189073092153835
2023-07-05;2023;7;Summer;2023;Agricultural;PM25;13.142857142857142;13.052352506879656
2023-07-06;2023;7;Summer;2023;Agricultural;PM25;10.238095238095235;10.094117054835896
2023-07-07;2023;7;Summer;2023;Agricultural;PM25;11.142857142857142;11.07606215182227
2023-07-08;2023;7;Summer;2023;Agricultural;PM25;10.571428571428571;10.74563729109336
2023-07-09;2023;7;Summer;2023;Agricultural;PM25;21.0;20.91668903953285
2023-07-10;2023;7;Summer;2023;Agricultural;PM25;25.23809523809524;25.2093596885697
2023-07-11;2023;7;Summer;2023;Agricultural;PM25;26.52380952380953;26.51719914088194
2023-07-12;2023;7;Summer;2023;Agricultural;PM25;19.666666666666668;19.71680985301027
2023-07-13;2023;7;Summer;2023;Agricultural;PM25;9.19047619047619;9.245905765487615
2023-07-14;2023;7;Summer;2023;Agricultural;PM25;9.476190476190476;9.530270487952212
2023-07-15;2023;7;Summer;2023;Agricultural;PM25;17.238095238095237;17.234008993892207
2023-07-16;2023;7;Summer;2023;Agricultural;PM25;22.285714285714285;22.203570709443586
2023-07-17;2023;7;Summer;2023;Agricultural;PM25;17.142857142857142;16.983388146855493
2023-07-18;2023;7;Summer;2023;Agricultural;PM25;21.285714285714285;21.306480300691323
2023-07-19;2023;7;Summer;2023;Agricultural;PM25;21.285714285714285;21.238925431237
2023-07-20;2023;7;Summer;2023;Agricultural;PM25;15.0;15.017836767568292
2023-07-21;2023;7;Summer;2023;Agricultural;PM25;9.666666666666666;9.803812336398416
2023-07-22;2023;7;Summer;2023;Agricultural;PM25;10.80952380952381;10.805758775756765
2023-07-23;2023;7;Summer;2023;Agricultural;PM25;16.19047619047619;16.142123632458553
2023-07-24;2023;7;Summer;2023;Agricultural;PM25;20.33333333333333;20.33906638029398
2023-07-25;2023;7;Summer;2023;Agricultural;PM25;8.047619047619047;8.043224377475
2023-07-26;2023;7;Summer;2023;Agricultural;PM25;6.380952380952381;6.322924357339419
2023-07-27;2023;7;Summer;2023;Agricultural;PM25;5.142857142857143;5.143449224780187
2023-07-28;2023;7;Summer;2023;Agricultural;PM25;14.285714285714286;14.23845560104705
2023-07-29;2023;7;Summer;2023;Agricultural;PM25;13.761904761904765;13.78664675481576
2023-07-30;2023;7;Summer;2023;Agricultural;PM25;9.857142857142858;9.885613128397878
2023-07-31;2023;7;Summer;2023;Agricultural;PM25;13.095238095238097;12.903030404725149
2023-08-01;2023;8;Summer;2023;Agricultural;PM25;15.19047619047619;15.19447613933821
2023-08-02;2023;8;Summer;2023;Agricultural;PM25;9.571428571428571;9.553594200953084
2023-08-03;2023;8;Summer;2023;Agricultural;PM25;12.0;12.0
2023-08-04;2023;8;Summer;2023;Agricultural;PM25;4.857142857142857;4.83577756896436
2023-08-05;2023;8;Summer;2023;Agricultural;PM25;6.761904761904762;6.784331163165313
2023-08-06;2023;8;Summer;2023;Agricultural;PM25;6.761904761904762;6.708638163635143
2023-08-07;2023;8;Summer;2023;Agricultural;PM25;3.238095238095238;3.310624874152628
2023-08-08;2023;8;Summer;2023;Agricultural;PM25;6.190476190476191;6.061010806094369
2023-08-09;2023;8;Summer;2023;Agricultural;PM25;13.19047619047619;13.340945701053762
2023-08-10;2023;8;Summer;2023;Agricultural;PM25;10.904761904761903;10.860611450432916
2023-08-11;2023;8;Summer;2023;Agricultural;PM25;13.333333333333334;13.390932277334048
2023-08-12;2023;8;Summer;2023;Agricultural;PM25;14.857142857142858;14.859889925498356
2023-08-13;2023;8;Summer;2023;Agricultural;PM25;14.047619047619047;14.03391167192429
2023-08-14;2023;8;Summer;2023;Agricultural;PM25;16.571428571428573;16.567521310155044
2023-08-15;2023;8;Summer;2023;Agricultural;PM25;18.23809523809524;18.23325390965837
2023-08-16;2023;8;Summer;2023;Agricultural;PM25;16.095238095238095;16.11202094100275
2023-08-17;2023;8;Summer;2023;Agricultural;PM25;18.285714285714285;18.35757433384791
2023-08-18;2023;8;Summer;2023;Agricultural;PM25;16.666666666666668;16.688485804416406
2023-08-19;2023;8;Summer;2023;Agricultural;PM25;23.761904761904763;23.65029532183368
2023-08-20;2023;8;Summer;2023;Agricultural;PM25;20.80952380952381;20.837371635680245
2023-08-21;2023;8;Summer;2023;Agricultural;PM25;24.714285714285715;24.542402174642596
2023-08-22;2023;8;Summer;2023;Agricultural;PM25;25.09523809523809;25.16279616081616
2023-08-23;2023;8;Summer;2023;Agricultural;PM25;26.09523809523809;26.03899590576549
2023-08-24;2023;8;Summer;2023;Agricultural;PM25;23.428571428571427;23.39750989999329
2023-08-25;2023;8;Summer;2023;Agricultural;PM25;23.761904761904763;23.702580710114773
2023-08-26;2023;8;Summer;2023;Agricultural;PM25;21.761904761904763;21.747533391502785
2023-08-27;2023;8;Summer;2023;Agricultural;PM25;18.952380952380956;18.90044633868045
2023-08-28;2023;8;Summer;2023;Agricultural;PM25;10.476190476190476;10.540287938787838
2023-08-29;2023;8;Summer;2023;Agricultural;PM25;4.380952380952381;4.32532384723807
2023-08-30;2023;8;Summer;2023;Agricultural;PM25;6.714285714285714;6.722296798442849
2023-08-31;2023;8;Summer;2023;Agricultural;PM25;15.333333333333334;15.24800322169273
2023-09-01;2023;9;Autumn;2023;Agricultural;PM25;16.0;15.79891267870327
2023-09-02;2023;9;Autumn;2023;Agricultural;PM25;17.761904761904763;17.84329485200349
2023-09-03;2023;9;Autumn;2023;Agricultural;PM25;20.761904761904763;20.75256728639506
2023-09-04;2023;9;Autumn;2023;Agricultural;PM25;19.52380952380953;19.55738640177193
2023-09-05;2023;9;Autumn;2023;Agricultural;PM25;10.285714285714286;10.261141687361569
2023-09-06;2023;9;Autumn;2023;Agricultural;PM25;17.952380952380953;17.801899456339353
2023-09-07;2023;9;Autumn;2023;Agricultural;PM25;20.80952380952381;20.82461910195315
2023-09-08;2023;9;Autumn;2023;Agricultural;PM25;21.714285714285715;21.73929458352909
2023-09-09;2023;9;Autumn;2023;Agricultural;PM25;25.80952380952381;25.626568897241427
2023-09-10;2023;9;Autumn;2023;Agricultural;PM25;30.904761904761905;30.63180414792939
2023-09-11;2023;9;Autumn;2023;Agricultural;PM25;34.857142857142854;34.68419021410833
2023-09-12;2023;9;Autumn;2023;Agricultural;PM25;32.333333333333336;32.25917846835358
2023-09-13;2023;9;Autumn;2023;Agricultural;PM25;32.333333333333336;32.199291898785155
2023-09-14;2023;9;Autumn;2023;Agricultural;PM25;19.0;19.04265386938721
2023-09-15;2023;9;Autumn;2023;Agricultural;PM25;14.476190476190476;14.481743741190684
2023-09-16;2023;9;Autumn;2023;Agricultural;PM25;24.38095238095238;24.25588965702396
2023-09-17;2023;9;Autumn;2023;Agricultural;PM25;22.571428571428573;22.591969259681857
2023-09-18;2023;9;Autumn;2023;Agricultural;PM25;24.61904761904762;24.472531713537823
2023-09-19;2023;9;Autumn;2023;Agricultural;PM25;18.666666666666668;18.46211155111081
2023-09-20;2023;9;Autumn;2023;Agricultural;PM25;13.61904761904762;13.679424793610307
2023-09-21;2023;9;Autumn;2023;Agricultural;PM25;11.80952380952381;11.763440499362371
2023-09-22;2023;9;Autumn;2023;Agricultural;PM25;12.0;11.88875092288073
2023-09-23;2023;9;Autumn;2023;Agricultural;PM25;6.666666666666667;6.6101416202429695
2023-09-24;2023;9;Autumn;2023;Agricultural;PM25;9.0;9.0
2023-09-25;2023;9;Autumn;2023;Agricultural;PM25;11.666666666666666;11.528508624739915
2023-09-26;2023;9;Autumn;2023;Agricultural;PM25;19.666666666666668;19.385512450500038
2023-09-27;2023;9;Autumn;2023;Agricultural;PM25;22.19047619047619;22.04981877978388
2023-09-28;2023;9;Autumn;2023;Agricultural;PM25;24.142857142857142;24.04394590240956
2023-09-29;2023;9;Autumn;2023;Agricultural;PM25;29.952380952380956;29.806127928048863
2023-09-30;2023;9;Autumn;2023;Agricultural;PM25;35.857142857142854;35.600476542049805
2023-10-01;2023;10;Autumn;2023;Agricultural;PM25;38.0;37.8127055507081
2023-10-02;2023;10;Autumn;2023;Agricultural;PM25;43.0;42.80418148869052
2023-10-03;2023;10;Autumn;2023;Agricultural;PM25;48.42857142857143;48.44403986844755
2023-10-04;2023;10;Autumn;2023;Agricultural;PM25;38.285714285714285;38.09421773273374
2023-10-05;2023;10;Autumn;2023;Agricultural;PM25;19.285714285714285;19.08745553392845
2023-10-06;2023;10;Autumn;2023;Agricultural;PM25;29.19047619047619;29.179189878515334
2023-10-07;2023;10;Autumn;2023;Agricultural;PM25;43.76190476190476;43.61391704141217
2023-10-08;2023;10;Autumn;2023;Agricultural;PM25;30.952380952380956;30.78414658701926
2023-10-09;2023;10;Autumn;2023;Agricultural;PM25;19.0;18.94601986710517
2023-10-10;2023;10;Autumn;2023;Agricultural;PM25;29.714285714285715;29.640848379085845
2023-10-11;2023;10;Autumn;2023;Agricultural;PM25;47.0;46.73812000805423
2023-10-12;2023;10;Autumn;2023;Agricultural;PM25;37.38095238095238;37.63401906168199
2023-10-13;2023;10;Autumn;2023;Agricultural;PM25;24.904761904761905;25.25389287871669
2023-10-14;2023;10;Autumn;2023;Agricultural;PM25;20.0;19.97535069467749
2023-10-15;2023;10;Autumn;2023;Agricultural;PM25;15.80952380952381;15.834166722598832
2023-10-16;2023;10;Autumn;2023;Agricultural;PM25;8.523809523809524;8.383868044835223
2023-10-17;2023;10;Autumn;2023;Agricultural;PM25;12.857142857142858;12.814803006913216
2023-10-18;2023;10;Autumn;2023;Agricultural;PM25;19.571428571428573;19.491308141486005
2023-10-19;2023;10;Autumn;2023;Agricultural;PM25;20.428571428571427;20.39529498624069
2023-10-20;2023;10;Autumn;2023;Agricultural;PM25;12.285714285714286;12.315944023088798
2023-10-21;2023;10;Autumn;2023;Agricultural;PM25;11.142857142857142;11.034297603866031
2023-10-22;2023;10;Autumn;2023;Agricultural;PM25;13.857142857142858;13.818595207732065
2023-10-23;2023;10;Autumn;2023;Agricultural;PM25;13.476190476190476;13.661034297603866
2023-10-24;2023;10;Autumn;2023;Agricultural;PM25;11.857142857142858;11.926035304382845
2023-10-25;2023;10;Autumn;2023;Agricultural;PM25;19.0;18.82735418484462
2023-10-26;2023;10;Autumn;2023;Agricultural;PM25;28.428571428571427;28.467095107054163
2023-10-27;2023;10;Autumn;2023;Agricultural;PM25;12.523809523809524;12.391251090677226
2023-10-28;2023;10;Autumn;2023;Agricultural;PM25;16.095238095238095;16.028307268944225
2023-10-29;2023;10;Autumn;2023;Agricultural;PM25;10.428571428571429;10.563997583730451
2023-10-30;2023;10;Autumn;2023;Agricultural;PM25;11.476190476190476;11.540237599838916
2023-10-31;2023;10;Autumn;2023;Agricultural;PM25;6.666666666666667;6.635361433653265
2023-11-01;2023;11;Autumn;2023;Agricultural;PM25;9.952380952380953;10.218722733069333
2023-11-02;2023;11;Autumn;2023;Agricultural;PM25;8.333333333333334;8.36675280220149
2023-11-03;2023;11;Autumn;2023;Agricultural;PM25;7.714285714285714;7.661739042888785
2023-11-04;2023;11;Autumn;2023;Agricultural;PM25;8.238095238095237;8.382307537418619
2023-11-05;2023;11;Autumn;2023;Agricultural;PM25;7.047619047619048;7.204309014027787
2023-11-06;2023;11;Autumn;2023;Agricultural;PM25;17.095238095238095;17.064467413920397
2023-11-07;2023;11;Autumn;2023;Agricultural;PM25;25.285714285714285;25.129018726089
2023-11-08;2023;11;Autumn;2023;Agricultural;PM25;25.142857142857142;25.36681992080005
